
id,parent_id,name,latitude,longitude,created_at,updated_at
 1263, 31,اشکذر,32.0069,54.9671 ,NULL,NULL 
 1264, 31,خضرآباد,34.3968,48.8683 ,NULL,NULL 
 1265, 31,بافق,31.6099,55.4107 ,NULL,NULL 
 1266, 31,بهاباد,31.5904,55.3994 ,NULL,NULL 
 1267, 31,تفت,32.9293,54.4332 ,NULL,NULL 
 1268, 31,نیر,32.0069,54.9671 ,NULL,NULL 
 1269, 31,مروست,32.1666,54.0166 ,NULL,NULL 
 1270, 31,هرات,33.5975,57.3421 ,NULL,NULL 
 1271, 31,مهریز,31.5828,54.4318 ,NULL,NULL 
 1272, 31,بفروییه,32.8648,51.8554 ,NULL,NULL 
 1273, 31,میبد,32.2493,54.0166 ,NULL,NULL 
 1274, 31,ندوشن,33.2105,58.7454 ,NULL,NULL 
 1275, 31,حمیدیا,31.9645,54.3498 ,NULL,NULL 
 1276, 31,زارچ,32.4035,54.0166 ,NULL,NULL 
 1277, 31,شاهدیه,33.8983,50.0211 ,NULL,NULL 
 1278, 31,یزد,32.1006,54.4344 ,NULL,NULL 
 1279, 4,محمودآباد,32.774988,51.5748668,2024-03-06 09:17:23,2024-03-06 09:17:23  
 1280, 22,مرز خسروی,34.383961,45.467611,2024-03-06 11:47:43,2024-03-06 11:47:43  
 1281, 22,مرز پرویزخان,34.554321,45.589503,2024-03-06 11:51:08,2024-03-06 11:51:08  
 1282, 10,ماهی‌رود,32.1899,60.6978,2024-03-06 11:54:19,2024-03-06 11:54:19  
 1283, 22,مرز شوشمی,35.1601564,46.2042396,2024-03-06 11:58:28,2024-03-06 11:58:28  
 1284, 8,چرمشهر,35.1213431961587,51.54493354778033,2024-03-06 12:09:24,2024-03-06 12:09:24  
 1285, 8,شورآباد,35.474348,51.354247,2024-03-06 12:12:17,2024-03-06 12:12:17  
 1286, 8,شادآباد,35.6579,51.3038,2024-03-06 12:16:29,2024-03-06 12:16:29  
 1287, 17,زرین دشت,28.360170590506925,54.4218925333117,2024-03-06 15:30:14,2024-03-06 15:30:14  
 1288, 20,حاجی عمران,36.6732,45.0482,2024-03-06 15:36:44,2024-03-06 15:36:44  
 1289, 13,مرز چذابه,31.859234518635525,47.82010796328006,2024-03-06 15:39:37,2024-03-06 15:39:37  
 1290, 22,مرز شیخ صله,34.97779528862475,45.89407719954678,2024-03-06 15:44:40,2024-03-06 15:45:42  
 1291, 1,خداآفرین,39.13820406147201,46.96314509088985,2024-03-06 15:50:27,2024-03-06 15:50:27  
 1292, 16,چاه علی,26.26787410113895,59.7816323814263,2024-03-06 15:53:30,2024-03-06 15:53:30  
 1350, 27,نمک آبرود,36.67254,51.302465,2024-03-09 06:18:17,2024-03-09 06:18:17  
 1294, 29,سردشت بشاگرد,26.45557570586866,57.90112621312034,2024-03-06 16:05:47,2024-03-06 16:05:47  
 1296, 16,تفتان,28.604133,61.13413,2024-03-08 06:15:57,2024-03-08 06:15:57  
 1297, 0,ترکیه,39.0876459,35.1293295 ,NULL,NULL 
 1298, 0,اسپانیا,35.3429504,-17.58607 ,NULL,NULL 
 1299, 0,یونان,38.0358316,19.03546 ,NULL,NULL 
 1300, 0,ایتالیا,40.8198289,2.1190867 ,NULL,NULL 
 1301, 0,عراق,33.1180933,38.4226212 ,NULL,NULL 
 1302, 0,ارمنستان,40.0652387,43.721465 ,NULL,NULL 
 1303, 0,آذربایجان,40.1501998,45.1141504 ,NULL,NULL 
 1304, 0,امارات,24.3361388,51.3066804 ,NULL,NULL 
 1305, 0,قبرس,35.1681362,32.7657533 ,NULL,NULL 
 1306, 0,صربستان,44.1843118,18.2703672 ,NULL,NULL 
 1307, 0,بلغارستان,42.6990894,22.9030209 ,NULL,NULL 
 1308, 0,افغانستان,33.8299592,62.412055 ,NULL,NULL 
 1309, 0,روسیه,47.7230853,63.2206255 ,NULL,NULL 
 1310, 0,گرجستان,42.294667,40.7173655 ,NULL,NULL 
 1311, 0,قزاقستان,47.5326703,56.3390432 ,NULL,NULL 
 1312, 0,عمان,21.4292648,50.8547387 ,NULL,NULL 
 1313, 1301,اربیل,36.1974061,43.9265615,2024-03-08 06:35:47,2024-03-08 06:35:47  
 1314, 1301,سلیمانیه,35.562741,45.405792,2024-03-08 06:36:38,2024-03-08 06:36:38  
 1315, 11,جوین,36.2131084,57.594645,2024-03-08 06:40:06,2024-03-08 06:40:06  
 1316, 13,شلمچه,30.4256678,48.1857492,2024-03-08 06:42:07,2024-03-08 06:42:07  
 1317, 5,سعیدآباد,35.6667187,51.1865689,2024-03-08 06:44:50,2024-03-08 06:44:50  
 1318, 20,باشماق,35.6075656,46.0361266,2024-03-08 06:47:38,2024-03-08 06:47:38  
 1319, 11,زیرکوه,33.5424161,60.1652672,2024-03-08 06:50:22,2024-03-08 06:50:22  
 1320, 16,میلک,30.9703879,61.8094038,2024-03-08 06:52:06,2024-03-08 06:52:06  
 1321, 11,دوقارون,34.7366629,60.8816731,2024-03-08 06:53:31,2024-03-08 06:53:31  
 1322, 25,شاندرمن,37.4202356,49.1111578,2024-03-08 06:54:48,2024-03-08 06:54:48  
 1323, 8,گیلاوند,35.6864049,52.0311641,2024-03-08 06:55:53,2024-03-08 06:55:53  
 1324, 29,رودان,57.1613835,27.5472827,2024-03-08 06:56:53,2024-03-08 06:56:53  
 1325, 19,شکوهیه,34.7840788,50.8196465,2024-03-08 06:58:48,2024-03-08 06:58:48  
 1326, 1304,دبی,25.0760224,55.2274879,2024-03-08 06:59:51,2024-03-08 06:59:51  
 1328, 0,داخل شهری,0,0 ,NULL,NULL 
 1329, 16,کوهک,27.3689,62.3385,2024-03-09 05:14:18,2024-03-09 05:14:18  
 1330, 1328,داخل شهری,0,0,2024-03-09 05:18:08,2024-03-09 05:18:08  
 1332, 1297,وان,38.502903,43.3585543,2024-03-09 05:20:55,2024-03-09 05:20:55  
 1333, 17,سپيدان,30.25015,51.993283,2024-03-09 05:24:06,2024-03-09 05:24:06  
 1334, 3,زیوه,38.12535757161484,48.25782180243447,2024-03-09 05:28:09,2024-03-09 05:28:09  
 1335, 1,خسروشهر,37.954372,46.050686,2024-03-09 05:29:35,2024-03-09 05:29:35  
 1337, 1297,اسکندرون,36.586142,36.1586559,2024-03-09 05:33:51,2024-03-09 05:33:51  
 1338, 1297,آنکارا,39.9035233,32.5979578,2024-03-09 05:36:14,2024-03-09 05:36:14  
 1339, 1297,ازمیر,38.42293935811167,27.166933023942526,2024-03-09 05:39:39,2024-03-09 05:39:39  
 1340, 1297,قبضه,40.79995613851238,29.431191985963817,2024-03-09 05:40:34,2024-03-09 05:40:34  
 1341, 2,تمرچین,36.6931,45.1439,2024-03-09 05:42:36,2024-03-09 05:42:36  
 1342, 1297,یحیالی,38.110155,35.3381245,2024-03-09 05:43:32,2024-03-09 05:43:32  
 1343, 1297,کارابوک,41.2062235,32.6506621,2024-03-09 05:45:04,2024-03-09 05:45:04  
 1344, 1297,ارنکوی,41.6065603,41.3087731,2024-03-09 05:46:24,2024-03-09 05:46:24  
 1345, 1297,مرسین,36.7673056,34.531306,2024-03-09 05:47:27,2024-03-09 05:47:27  
 1346, 17,فورگ,28.3075005,55.1619664,2024-03-09 05:49:30,2024-03-09 05:49:30  
 1347, 27,بندر امیرآباد,36.859204,53.3618198,2024-03-09 05:55:20,2024-03-09 05:55:20  
 1349, 23,گچساران,30.3660,50.7936,2024-03-09 06:03:25,2024-03-09 06:03:25  
 1351, 8,جاجرود,35.659701,51.752710,2024-03-09 06:48:12,2024-03-09 06:48:12  
 1352, 8,آدران,35.5300171,51.1188859,2024-03-09 07:35:46,2024-03-09 07:35:46  
 1354, 1297,قره بوک,41.20328794930102,32.62390660502809,2024-03-10 05:10:45,2024-03-10 05:10:45  
 1355, 1308,افغانستان,33.40015102605919,65.44913629995833,2024-03-10 05:11:48,2024-03-10 05:11:48  
 1356, 11,بینالود,35.9985971,59.3454797,2024-03-10 05:15:55,2024-03-10 05:15:55  
 1357, 1297,درینجه,40.7633478382092,29.860862364416,2024-03-10 05:20:16,2024-03-10 05:20:16  
 1358, 1297,آنتپ,37.06232595389045,37.394042260715224,2024-03-10 05:21:09,2024-03-10 05:21:09  
 1359, 1297,سیلیوری,41.0719461,28.200803,2024-03-10 05:26:18,2024-03-10 05:26:18  
 1360, 1297,اوشاک,38.5566235,29.3844905,2024-03-10 05:28:33,2024-03-10 05:28:33  
 1361, 8,جاده خاوران,35.660011,51.458274,2024-03-10 06:06:11,2024-03-10 06:06:11  
 1362, 8,جاده ساوه,35.0075435,50.3225876,2024-03-10 06:07:09,2024-03-10 06:07:09  
 1363, 8,جاده قم,35.552514065296144,51.40958423140439,2024-03-10 06:11:52,2024-03-10 06:11:52  
 1364, 4,مورچه خورت,33.084799,51.479938,2024-03-10 07:40:05,2024-03-10 07:40:05  
 1365, 4,درچه پياز,32.604481,51.547707,2024-03-10 07:41:18,2024-03-10 07:41:18  
 1366, 27,متل قو,36.6822,52.5993,2024-03-11 12:28:02,2024-03-11 12:28:02  
 1368, 25,تالش,37.79719471405826,48.90667552575917,2024-03-13 08:53:31,2024-03-13 08:53:31  
 1369, 25,لشت نشا,37.36072734068518,49.86106452058778,2024-03-13 08:54:01,2024-03-13 08:54:01  
 1370, 20,مرز حاجی عمران,36.673310377493664,45.042533558842834,2024-03-13 08:55:28,2024-03-13 08:55:28  
 1371, 5,مهرشهر,35.79964611213657,50.890046312062175,2024-03-13 08:56:15,2024-03-13 08:56:15  
 1372, 4,مورچه خورت,33.08828690661074,51.47886515500581,2024-03-13 08:56:51,2024-03-13 08:56:51  
 1373, 8,آهن مکان,35.61137719691921,51.3972616024877,2024-03-13 08:57:56,2024-03-13 08:57:56  
 1376, 2,حاجی عمران,36.676408863672194,45.04441846678372,2024-04-04 06:04:02,2024-04-04 06:04:02  
 1377, 22,ثلاث باباجانی,34.8185311,46.0804456,2024-04-15 05:25:08,2024-04-15 05:25:08  
 1378, 17,سپیدان,30.16013026349579,52.10705705415397,2024-05-27 05:30:17,2024-05-27 05:30:17  
 1379, 24,گلستان,37.29368507316725,54.95369372820699,2024-05-28 09:49:06,2024-05-28 09:49:06  
 1380, 7,کنگان,27.84288064624992,52.06209798196955,2024-08-17 15:39:02,2024-08-17 15:39:02  
 1381, 14,طارم,36.93452806553643,48.849059093459616,2024-10-04 06:38:06,2024-10-04 06:38:06 

